"year","site","collector","species","sex","size","weight","comment"
2014,"Covehead",1080,"Cancer irroratus","M",11,NA,""
2014,"Covehead",1080,"Cancer irroratus","M",8,NA,""
2014,"Covehead",1080,"Cancer irroratus","M",9,NA,""
2014,"Covehead",1080,"Cancer irroratus","M",6,NA,""
2014,"Covehead",1080,"Cancer irroratus","F",6,NA,""
2014,"Covehead",1080,"Cancer irroratus","F",6,NA,""
2014,"Covehead",1080,"Cancer irroratus","F",6,NA,""
2014,"Covehead",1080,"Cancer irroratus","M",7,NA,""
2014,"Covehead",1080,"Cancer irroratus","F",7,NA,""
2014,"Covehead",1080,"Cancer irroratus","F",9,NA,""
2014,"Covehead",1080,"Cancer irroratus","M",7,NA,""
2014,"Covehead",1080,"Cancer irroratus","M",7,NA,""
2014,"Covehead",1080,"Cancer irroratus","F",8,NA,""
2014,"Covehead",1080,"Cancer irroratus","M",8,NA,""
2014,"Covehead",1080,"Cancer irroratus","M",7,NA,""
2014,"Covehead",1080,"Cancer irroratus","F",8,NA,""
2014,"Covehead",1080,"Cancer irroratus","M",8,NA,""
2014,"Covehead",1080,"Cancer irroratus","F",6,NA,""
2014,"Covehead",1080,"Cancer irroratus","",5,NA,""
2014,"Covehead",1080,"Cancer irroratus","M",8,NA,""
2014,"Covehead",1080,"Cancer irroratus","",5,NA,""
2014,"Covehead",1080,"Cancer irroratus","M",6,NA,""
2014,"Covehead",1080,"Cancer irroratus","F",6,NA,""
2014,"Covehead",1080,"Cancer irroratus","F",6,NA,""
2014,"Covehead",1080,"Cancer irroratus","",5,NA,""
2014,"Alberton",1051,"Homarus americanus","M",10.5,NA,""
2014,"Alberton",1051,"Homarus americanus","F",42.4,NA,""
2014,"Alberton",1060,"Homarus americanus","",7,NA,""
2014,"Alberton",1063,"Homarus americanus","F",15.6,NA,""
2014,"Alberton",1063,"Homarus americanus","F",31.3,NA,""
2014,"Alberton",1063,"Homarus americanus","",10.8,NA,""
2014,"Alberton",1063,"Homarus americanus","F",31.8,NA,""
2014,"Alberton",1063,"Homarus americanus","M",22.9,NA,""
2014,"Alberton",1063,"Homarus americanus","",9.3,NA,""
2014,"Alberton",1063,"Homarus americanus","",12.8,NA,""
2014,"Alberton",1063,"Homarus americanus","",10.2,NA,""
2014,"Alberton",1063,"Homarus americanus","",7.7,NA,""
2014,"Alberton",1058,"Homarus americanus","F",15.7,NA,""
2014,"Alberton",1062,"Homarus americanus","M",49.6,NA,""
2014,"Alberton",1062,"Homarus americanus","F",38.8,NA,""
2014,"Alberton",1062,"Homarus americanus","F",25,NA,""
2014,"Alberton",1062,"Homarus americanus","M",30.8,NA,""
2014,"Alberton",1062,"Homarus americanus","M",18.7,NA,""
2014,"Alberton",1062,"Homarus americanus","",8.2,NA,""
2014,"Alberton",1062,"Homarus americanus","",11.9,NA,""
2014,"Alberton",1062,"Homarus americanus","",11.4,NA,""
2014,"Alberton",1062,"Homarus americanus","",9.5,NA,""
2014,"Alberton",1055,"Homarus americanus","M",33.1,NA,""
2014,"Alberton",1055,"Homarus americanus","F",20,NA,""
2014,"Alberton",1055,"Homarus americanus","",11.1,NA,""
2014,"Alberton",1054,"Homarus americanus","M",29.3,NA,""
2014,"Alberton",1054,"Homarus americanus","M",29.9,NA,""
2014,"Alberton",1054,"Homarus americanus","F",32.5,NA,""
2014,"Alberton",1054,"Homarus americanus","F",25.9,NA,""
2014,"Alberton",1054,"Homarus americanus","F",16.8,NA,"soft shell"
2014,"Alberton",1054,"Homarus americanus","F",17.7,NA,""
2014,"Alberton",1054,"Homarus americanus","",10.6,NA,""
2014,"Alberton",1054,"Homarus americanus","",12.2,NA,""
2014,"Alberton",1059,"Homarus americanus","F",35.1,NA,""
2014,"Alberton",1059,"Homarus americanus","F",22.4,NA,""
2014,"Alberton",1059,"Homarus americanus","",11.7,NA,""
2014,"Alberton",1059,"Homarus americanus","",11.1,NA,""
2014,"Alberton",1059,"Homarus americanus","",9.4,NA,""
2014,"Alberton",1059,"Homarus americanus","",8.7,NA,""
2014,"Alberton",1059,"Homarus americanus","F",18.5,NA,""
2014,"Alberton",1059,"Homarus americanus","F",17,NA,""
2014,"Alberton",1059,"Homarus americanus","",9.9,NA,""
2014,"Alberton",1059,"Homarus americanus","",9.3,NA,""
2014,"Alberton",1059,"Homarus americanus","",7,NA,""
2014,"Alberton",1059,"Homarus americanus","",9,NA,""
2014,"Alberton",1059,"Homarus americanus","",9.4,NA,""
2014,"Alberton",1064,"Homarus americanus","",7.1,NA,""
2014,"Alberton",1064,"Homarus americanus","M",32.1,NA,""
2014,"Alberton",1064,"Homarus americanus","F",20.3,NA,""
2014,"Alberton",1064,"Homarus americanus","M",19.8,NA,""
2014,"Alberton",1064,"Homarus americanus","M",18.7,NA,""
2014,"Alberton",1064,"Homarus americanus","M",12.2,NA,""
2014,"Alberton",1064,"Homarus americanus","",9.9,NA,""
2014,"Alberton",1064,"Homarus americanus","",12.4,NA,""
2014,"Alberton",1064,"Homarus americanus","",9.2,NA,""
2014,"Alberton",1064,"Homarus americanus","M",40.5,NA,""
2014,"Alberton",1064,"Homarus americanus","",9.4,NA,""
2014,"Alberton",1064,"Homarus americanus","F",13.5,NA,""
2014,"Alberton",1047,"Homarus americanus","F",18.1,NA,""
2014,"Alberton",1052,"Homarus americanus","F",54.3,NA,"soft shell"
2014,"Alberton",1052,"Homarus americanus","F",48.1,NA,""
2014,"Alberton",1052,"Homarus americanus","F",22.5,NA,""
2014,"Alberton",1052,"Homarus americanus","M",22.4,NA,""
2014,"Alberton",1052,"Homarus americanus","",7.9,NA,""
2014,"Alberton",1038,"Homarus americanus","",11.4,NA,""
2014,"Alberton",1038,"Homarus americanus","",10.3,NA,""
2014,"Alberton",1038,"Homarus americanus","",9.1,NA,""
2014,"Alberton",1038,"Homarus americanus","",10.9,NA,"soft shell"
2014,"Alberton",1038,"Homarus americanus","F",28.6,NA,""
2014,"Alberton",1038,"Homarus americanus","F",21,NA,"soft shell"
2014,"Alberton",1065,"Homarus americanus","",6.3,NA,""
2014,"Alberton",1065,"Homarus americanus","M",24.8,NA,""
2014,"Alberton",1065,"Homarus americanus","F",20.7,NA,""
2014,"Alberton",1065,"Homarus americanus","",11.9,NA,""
2014,"Alberton",1065,"Homarus americanus","",9.1,NA,""
2014,"Alberton",1065,"Homarus americanus","F",12.2,NA,""
2014,"Alberton",1065,"Homarus americanus","",8.7,NA,""
2014,"Alberton",1065,"Homarus americanus","",12.5,NA,""
2014,"Alberton",1065,"Homarus americanus","",7.1,NA,""
2014,"Alberton",1048,"Homarus americanus","F",29.5,NA,""
2014,"Alberton",1048,"Homarus americanus","M",24.4,NA,""
2014,"Alberton",1048,"Homarus americanus","",9.3,NA,""
2014,"Alberton",1048,"Homarus americanus","",10,NA,"soft"
2014,"Alberton",1050,"Homarus americanus","F",29.4,NA,""
2014,"Alberton",1050,"Homarus americanus","F",26.2,NA,""
2014,"Alberton",1050,"Homarus americanus","M",17.1,NA,""
2014,"Alberton",1050,"Homarus americanus","",9.4,NA,""
2014,"Alberton",1049,"Cancer irroratus","M",24,NA,""
2014,"Alberton",1040,"Homarus americanus","M",47.1,NA,""
2014,"Alberton",1040,"Homarus americanus","F",33.6,NA,""
2014,"Alberton",1040,"Homarus americanus","",9,NA,""
2014,"Alberton",1040,"Homarus americanus","",9,NA,""
2014,"Alberton",1040,"Homarus americanus","",9.5,NA,""
2014,"Alberton",1036,"Homarus americanus","M",33,NA,""
2014,"Alberton",1057,"Homarus americanus","",9.1,NA,""
2014,"Alberton",1057,"Homarus americanus","",11.6,NA,""
2014,"Alberton",1057,"Homarus americanus","",9.2,NA,""
2014,"Alberton",1057,"Homarus americanus","",8.5,NA,""
2014,"Alberton",1057,"Homarus americanus","",10.4,NA,""
2014,"Alberton",1057,"Homarus americanus","",7.3,NA,""
2014,"Alberton",1061,"Homarus americanus","F",22.6,NA,""
2014,"Alberton",1061,"Homarus americanus","F",16.2,NA,""
2014,"Alberton",1061,"Homarus americanus","",11.5,NA,""
2014,"Alberton",1061,"Homarus americanus","",9.4,NA,""
2014,"Alberton",1061,"Homarus americanus","",11.6,NA,""
2014,"Alberton",1053,"Homarus americanus","M",48.5,NA,""
2014,"Alberton",1053,"Homarus americanus","F",29.3,NA,""
2014,"Alberton",1053,"Homarus americanus","M",23.1,NA,""
2014,"Alberton",1053,"Homarus americanus","M",23.5,NA,""
2014,"Alberton",1053,"Homarus americanus","M",22.4,NA,""
2014,"Alberton",1053,"Homarus americanus","",13.6,NA,""
2014,"Alberton",1053,"Homarus americanus","",10.3,NA,""
2014,"Alberton",1053,"Homarus americanus","",11.4,NA,""
2014,"Alberton",1053,"Homarus americanus","",10.6,NA,""
2014,"Alberton",1053,"Homarus americanus","",10.2,NA,""
2014,"Alberton",1043,"Homarus americanus","F",51.7,NA,""
2014,"Alberton",1043,"Homarus americanus","M",34.8,NA,""
2014,"Alberton",1043,"Homarus americanus","F",23.5,NA,""
2014,"Alberton",1043,"Homarus americanus","F",19.5,NA,""
2014,"Alberton",1043,"Homarus americanus","",11.4,NA,""
2014,"Alberton",1043,"Homarus americanus","",10.1,NA,""
2014,"Alberton",1043,"Homarus americanus","",8.9,NA,""
2014,"Alberton",1046,"Homarus americanus","M",32.7,NA,""
2014,"Alberton",1046,"Homarus americanus","F",20,NA,""
2014,"Alberton",1042,"Homarus americanus","M",50.6,NA,""
2014,"Alberton",1042,"Homarus americanus","F",18.3,NA,""
2014,"Alberton",1037,"Homarus americanus","F",27.4,NA,""
2014,"Alberton",1045,"Homarus americanus","M",20.1,NA,""
2014,"Alberton",1045,"Homarus americanus","M",29.1,NA,""
2014,"Alberton",1045,"Homarus americanus","F",26.1,NA,""
2014,"Alberton",1045,"Homarus americanus","F",21.3,NA,""
2014,"Alberton",1045,"Homarus americanus","F",16.6,NA,""
2014,"Alberton",1045,"Homarus americanus","M",13.7,NA,""
2014,"Alberton",1045,"Homarus americanus","",12,NA,""
2014,"Alberton",1045,"Homarus americanus","",9.2,NA,""
2014,"Alberton",1045,"Homarus americanus","",9.8,NA,""
2014,"Alberton",1045,"Homarus americanus","",10.2,NA,""
2014,"Alberton",1045,"Homarus americanus","",7.1,NA,""
2014,"Alberton",1045,"Homarus americanus","",8.1,NA,""
2014,"Alberton",1045,"Homarus americanus","",7.2,NA,""
2014,"Covehead",999,"Pholis gunnellus","",80,1.33,""
2014,"Covehead",999,"Cancer irroratus","M",30,NA,""
2014,"Covehead",999,"Cancer irroratus","M",27,NA,""
2014,"Covehead",999,"Cancer irroratus","M",24,NA,""
2014,"Covehead",999,"Cancer irroratus","M",25,NA,""
2014,"Covehead",999,"Cancer irroratus","F",21,NA,""
2014,"Covehead",999,"Cancer irroratus","M",18,NA,""
2014,"Covehead",999,"Cancer irroratus","F",18,NA,""
2014,"Covehead",999,"Cancer irroratus","M",16,NA,""
2014,"Covehead",999,"Cancer irroratus","F",17,NA,""
2014,"Covehead",999,"Cancer irroratus","M",12,NA,""
2014,"Covehead",999,"Cancer irroratus","F",10,NA,""
2014,"Covehead",999,"Cancer irroratus","M",10,NA,""
2014,"Covehead",999,"Cancer irroratus","F",8,NA,""
2014,"Covehead",999,"Cancer irroratus","F",9,NA,"soft"
2014,"Covehead",999,"Cancer irroratus","M",9,NA,""
2014,"Covehead",999,"Cancer irroratus","F",9,NA,""
2014,"Covehead",999,"Cancer irroratus","F",8,NA,""
2014,"Covehead",999,"Cancer irroratus","M",8,NA,""
2014,"Covehead",999,"Cancer irroratus","F",6,NA,""
2014,"Covehead",999,"Cancer irroratus","F",6,NA,""
2014,"Covehead",999,"Cancer irroratus","",5,NA,""
2014,"Covehead",999,"Cancer irroratus","",5,NA,""
2014,"Covehead",999,"Cancer irroratus","",NA,NA,"broken"
2014,"Covehead",999,"Cancer irroratus","",NA,NA,"broken"
2014,"Fortune",1003,"Tautogolabrus adspersus","",50,0.79,""
2014,"Fortune",1003,"Cancer irroratus","M",11,NA,""
2014,"Covehead",995,"Pholis gunnellus","",80,1.55,""
2014,"Covehead",995,"Cancer irroratus","F",16,NA,"soft"
2014,"Covehead",995,"Cancer irroratus","M",18,NA,""
2014,"Covehead",995,"Cancer irroratus","F",16,NA,""
2014,"Covehead",995,"Cancer irroratus","M",14,NA,""
2014,"Covehead",995,"Cancer irroratus","F",13,NA,""
2014,"Covehead",995,"Cancer irroratus","M",14,NA,""
2014,"Covehead",995,"Cancer irroratus","M",10,NA,""
2014,"Covehead",995,"Cancer irroratus","M",11,NA,"soft"
2014,"Covehead",995,"Cancer irroratus","M",9,NA,""
2014,"Covehead",995,"Cancer irroratus","M",9,NA,""
2014,"Covehead",995,"Cancer irroratus","F",7,NA,""
2014,"Covehead",995,"Cancer irroratus","M",9,NA,""
2014,"Covehead",995,"Cancer irroratus","M",9,NA,""
2014,"Covehead",995,"Cancer irroratus","M",10,NA,""
2014,"Covehead",995,"Cancer irroratus","M",8,NA,""
2014,"Covehead",995,"Cancer irroratus","M",7,NA,""
2014,"Covehead",995,"Cancer irroratus","M",8,NA,""
2014,"Covehead",995,"Cancer irroratus","M",7,NA,""
2014,"Covehead",995,"Cancer irroratus","M",7,NA,""
2014,"Covehead",995,"Cancer irroratus","F",7,NA,""
2014,"Covehead",995,"Cancer irroratus","M",7,NA,""
2014,"Covehead",995,"Cancer irroratus","M",8,NA,""
2014,"Covehead",995,"Cancer irroratus","F",6,NA,""
2014,"Covehead",995,"Cancer irroratus","F",7,NA,""
2014,"Covehead",995,"Cancer irroratus","F",6,NA,""
2014,"Covehead",995,"Cancer irroratus","F",6,NA,""
2014,"Covehead",995,"Cancer irroratus","F",6,NA,""
2014,"Covehead",995,"Cancer irroratus","F",6,NA,""
2014,"Covehead",995,"Cancer irroratus","M",6,NA,""
2014,"Covehead",995,"Cancer irroratus","F",6,NA,""
2014,"Covehead",995,"Cancer irroratus","M",6,NA,""
2014,"Covehead",995,"Cancer irroratus","M",8,NA,""
2014,"Covehead",995,"Cancer irroratus","M",7,NA,""
2014,"Covehead",995,"Cancer irroratus","",4,NA,""
2014,"Covehead",995,"Cancer irroratus","",5,NA,""
2014,"Covehead",995,"Cancer irroratus","",5,NA,""
2014,"Covehead",995,"Cancer irroratus","",5,NA,""
2014,"Covehead",995,"Cancer irroratus","",5,NA,""
2014,"Covehead",995,"Cancer irroratus","",5,NA,""
2014,"Covehead",991,"Cancer irroratus","F",31,NA,""
2014,"Covehead",991,"Cancer irroratus","M",24,NA,""
2014,"Covehead",991,"Cancer irroratus","F",24,NA,""
2014,"Covehead",991,"Cancer irroratus","F",21,NA,""
2014,"Covehead",991,"Cancer irroratus","F",21,NA,""
2014,"Covehead",991,"Cancer irroratus","F",20,NA,""
2014,"Covehead",991,"Cancer irroratus","F",18,NA,""
2014,"Covehead",991,"Cancer irroratus","M",18,NA,""
2014,"Covehead",991,"Cancer irroratus","F",18,NA,""
2014,"Covehead",991,"Cancer irroratus","F",16,NA,""
2014,"Covehead",991,"Cancer irroratus","M",16,NA,""
2014,"Covehead",991,"Cancer irroratus","F",14,NA,""
2014,"Covehead",991,"Cancer irroratus","M",12,NA,""
2014,"Covehead",991,"Cancer irroratus","M",12,NA,""
2014,"Covehead",991,"Cancer irroratus","F",12,NA,""
2014,"Covehead",991,"Cancer irroratus","M",10,NA,""
2014,"Covehead",991,"Cancer irroratus","F",9,NA,""
2014,"Covehead",991,"Cancer irroratus","M",8,NA,""
2014,"Covehead",991,"Cancer irroratus","M",9,NA,""
2014,"Covehead",991,"Cancer irroratus","F",9,NA,""
2014,"Covehead",991,"Cancer irroratus","M",8,NA,""
2014,"Covehead",991,"Cancer irroratus","F",9,NA,""
2014,"Covehead",991,"Cancer irroratus","F",9,NA,""
2014,"Covehead",991,"Cancer irroratus","F",9,NA,""
2014,"Covehead",991,"Cancer irroratus","M",8,NA,""
2014,"Covehead",991,"Cancer irroratus","F",9,NA,""
2014,"Covehead",991,"Cancer irroratus","F",8,NA,""
2014,"Covehead",991,"Cancer irroratus","M",9,NA,""
2014,"Covehead",991,"Cancer irroratus","F",8,NA,""
2014,"Covehead",991,"Cancer irroratus","M",8,NA,""
2014,"Covehead",991,"Cancer irroratus","F",8,NA,""
2014,"Covehead",991,"Cancer irroratus","M",8,NA,""
2014,"Covehead",991,"Cancer irroratus","F",7,NA,""
2014,"Covehead",991,"Cancer irroratus","M",6,NA,""
2014,"Covehead",991,"Cancer irroratus","M",6,NA,""
2014,"Covehead",991,"Cancer irroratus","M",7,NA,""
2014,"Covehead",991,"Cancer irroratus","M",6,NA,""
2014,"Covehead",991,"Cancer irroratus","M",6,NA,""
2014,"Covehead",991,"Cancer irroratus","F",6,NA,""
2014,"Covehead",991,"Cancer irroratus","F",6,NA,""
2014,"Covehead",991,"Cancer irroratus","F",7,NA,""
2014,"Covehead",991,"Cancer irroratus","F",6,NA,""
2014,"Covehead",991,"Cancer irroratus","F",7,NA,"soft"
2014,"Covehead",991,"Cancer irroratus","M",6,NA,""
2014,"Covehead",991,"Cancer irroratus","F",6,NA,""
2014,"Covehead",991,"Cancer irroratus","",4,NA,""
2014,"Covehead",991,"Cancer irroratus","",5,NA,""
2014,"Covehead",991,"Cancer irroratus","",5,NA,""
2014,"Covehead",991,"Cancer irroratus","",5,NA,""
2014,"Covehead",991,"Cancer irroratus","",5,NA,""
2014,"Covehead",991,"Cancer irroratus","",5,NA,""
2014,"Covehead",991,"Cancer irroratus","",5,NA,""
2014,"Covehead",991,"Cancer irroratus","",5,NA,""
2014,"Covehead",991,"Cancer irroratus","",5,NA,""
2014,"Covehead",1075,"Pholis gunnellus","",110,3,""
2014,"Covehead",1075,"Pholis gunnellus","",90,2.06,""
2014,"Covehead",1075,"Pholis gunnellus","",110,4.01,""
2014,"Covehead",1075,"Cancer irroratus","M",28,NA,""
2014,"Covehead",1075,"Cancer irroratus","M",20,NA,""
2014,"Covehead",1075,"Cancer irroratus","F",18,NA,""
2014,"Covehead",1075,"Cancer irroratus","F",18,NA,""
2014,"Covehead",1075,"Cancer irroratus","F",16,NA,""
2014,"Covehead",1075,"Cancer irroratus","M",15,NA,""
2014,"Covehead",1075,"Cancer irroratus","M",15,NA,""
2014,"Covehead",1075,"Cancer irroratus","F",14,NA,""
2014,"Covehead",1075,"Cancer irroratus","M",13,NA,""
2014,"Covehead",1075,"Cancer irroratus","F",13,NA,""
2014,"Covehead",1075,"Cancer irroratus","F",14,NA,""
2014,"Covehead",1075,"Cancer irroratus","F",11,NA,""
2014,"Covehead",1075,"Cancer irroratus","M",13,NA,""
2014,"Covehead",1075,"Cancer irroratus","F",10,NA,""
2014,"Covehead",1075,"Cancer irroratus","F",8,NA,""
2014,"Covehead",1075,"Cancer irroratus","F",7,NA,""
2014,"Covehead",1075,"Cancer irroratus","F",9,NA,""
2014,"Covehead",1075,"Cancer irroratus","F",9,NA,""
2014,"Covehead",1075,"Cancer irroratus","M",9,NA,""
2014,"Covehead",1075,"Cancer irroratus","F",9,NA,""
2014,"Covehead",1075,"Cancer irroratus","F",10,NA,""
2014,"Covehead",1075,"Cancer irroratus","M",10,NA,""
2014,"Covehead",1075,"Cancer irroratus","F",8,NA,"soft"
2014,"Covehead",1075,"Cancer irroratus","M",10,NA,""
2014,"Covehead",1075,"Cancer irroratus","F",9,NA,""
2014,"Covehead",1075,"Cancer irroratus","M",9,NA,""
2014,"Covehead",1075,"Cancer irroratus","M",8,NA,""
2014,"Covehead",1075,"Cancer irroratus","F",9,NA,"soft"
2014,"Covehead",1075,"Cancer irroratus","M",8,NA,""
2014,"Covehead",1075,"Cancer irroratus","F",7,NA,""
2014,"Covehead",1075,"Cancer irroratus","F",8,NA,""
2014,"Covehead",1075,"Cancer irroratus","M",7,NA,""
2014,"Covehead",1075,"Cancer irroratus","F",8,NA,""
2014,"Covehead",1075,"Cancer irroratus","F",6,NA,""
2014,"Covehead",1075,"Cancer irroratus","M",8,NA,""
2014,"Covehead",1075,"Cancer irroratus","F",9,NA,""
2014,"Covehead",1075,"Cancer irroratus","",5,NA,""
2014,"Covehead",1075,"Cancer irroratus","",5,NA,""
2014,"Covehead",1075,"Cancer irroratus","",5,NA,""
2014,"Covehead",996,"Tautogolabrus adspersus","",60,2.82,""
2014,"Covehead",996,"Cancer irroratus","F",22,NA,""
2014,"Covehead",996,"Cancer irroratus","F",21,NA,""
2014,"Covehead",996,"Cancer irroratus","F",21,NA,""
2014,"Covehead",996,"Cancer irroratus","F",19,NA,""
2014,"Covehead",996,"Cancer irroratus","M",20,NA,""
2014,"Covehead",996,"Cancer irroratus","M",18,NA,""
2014,"Covehead",996,"Cancer irroratus","F",16,NA,""
2014,"Covehead",996,"Cancer irroratus","M",14,NA,""
2014,"Covehead",996,"Cancer irroratus","M",13,NA,""
2014,"Covehead",996,"Cancer irroratus","F",11,NA,""
2014,"Covehead",996,"Cancer irroratus","F",10,NA,""
2014,"Covehead",996,"Cancer irroratus","M",11,NA,""
2014,"Covehead",996,"Cancer irroratus","M",10,NA,""
2014,"Covehead",996,"Cancer irroratus","F",9,NA,""
2014,"Covehead",996,"Cancer irroratus","F",9,NA,""
2014,"Covehead",996,"Cancer irroratus","M",9,NA,""
2014,"Covehead",996,"Cancer irroratus","M",8,NA,""
2014,"Covehead",996,"Cancer irroratus","M",8,NA,""
2014,"Covehead",996,"Cancer irroratus","M",6,NA,""
2014,"Covehead",996,"Cancer irroratus","M",6,NA,""
2014,"Covehead",996,"Cancer irroratus","M",6,NA,""
2014,"Covehead",996,"Cancer irroratus","M",6,NA,""
2014,"Covehead",1077,"Pholis gunnellus","",100,3,""
2014,"Covehead",1077,"Pholis gunnellus","",100,2.56,""
2014,"Covehead",1077,"Tautogolabrus adspersus","",70,2.87,""
2014,"Covehead",1077,"Cancer irroratus","M",26,NA,""
2014,"Covehead",1077,"Cancer irroratus","F",17,NA,"soft"
2014,"Covehead",1077,"Cancer irroratus","M",19,NA,""
2014,"Covehead",1077,"Cancer irroratus","F",22,NA,""
2014,"Covehead",1077,"Cancer irroratus","F",22,NA,""
2014,"Covehead",1077,"Cancer irroratus","F",19,NA,""
2014,"Covehead",1077,"Cancer irroratus","M",19,NA,""
2014,"Covehead",1077,"Cancer irroratus","M",16,NA,""
2014,"Covehead",1077,"Cancer irroratus","M",15,NA,""
2014,"Covehead",1077,"Cancer irroratus","F",15,NA,""
2014,"Covehead",1077,"Cancer irroratus","M",15,NA,""
2014,"Covehead",1077,"Cancer irroratus","M",15,NA,""
2014,"Covehead",1077,"Cancer irroratus","M",14,NA,""
2014,"Covehead",1077,"Cancer irroratus","F",14,NA,""
2014,"Covehead",1077,"Cancer irroratus","F",14,NA,"soft"
2014,"Covehead",1077,"Cancer irroratus","F",13,NA,""
2014,"Covehead",1077,"Cancer irroratus","F",11,NA,""
2014,"Covehead",1077,"Cancer irroratus","M",9,NA,""
2014,"Covehead",1077,"Cancer irroratus","M",10,NA,""
2014,"Covehead",1077,"Cancer irroratus","M",10,NA,""
2014,"Covehead",1077,"Cancer irroratus","M",11,NA,""
2014,"Covehead",1077,"Cancer irroratus","F",12,NA,""
2014,"Covehead",1077,"Cancer irroratus","M",10,NA,""
2014,"Covehead",1077,"Cancer irroratus","M",9,NA,""
2014,"Covehead",1077,"Cancer irroratus","M",8,NA,""
2014,"Covehead",1077,"Cancer irroratus","M",8,NA,""
2014,"Covehead",1077,"Cancer irroratus","M",8,NA,""
2014,"Covehead",1077,"Cancer irroratus","F",8,NA,""
2014,"Covehead",1077,"Cancer irroratus","M",7,NA,""
2014,"Covehead",1077,"Cancer irroratus","M",9,NA,""
2014,"Covehead",1077,"Cancer irroratus","F",9,NA,""
2014,"Covehead",1077,"Cancer irroratus","F",9,NA,""
2014,"Covehead",1077,"Cancer irroratus","F",7,NA,""
2014,"Covehead",1077,"Cancer irroratus","F",8,NA,""
